ensemble_monthly/hds_monthly_1960_2014_historical_ensemble.zarr.zip,526.28 GiB, 
ensemble_monthly/hds_monthly_2015_2100_126_ensemble.zarr.zip,826.19 GiB, 
ensemble_monthly/hds_monthly_2015_2100_370_ensemble.zarr.zip,826.59 GiB, 
ensemble_monthly/hds_monthly_2015_2100_585_ensemble.zarr.zip,826.57 GiB, 
ensemble_monthly/wtd_monthly_1960_2014_historical_ensemble.zarr.zip,603.83 GiB, 
ensemble_monthly/wtd_monthly_2015_2100_126_ensemble.zarr.zip,945.04 GiB, 
ensemble_monthly/wtd_monthly_2015_2100_ssp370_ensemble.zarr.zip,945.03 GiB,049c150c4c398692c77ba42c5a8ad41c2ee5b9c01b92d5c5fd0057b8e6aada48 
ensemble_monthly/wtd_monthly_2015_2100_ssp585_ensemble.zarr.zip,944.98 GiB,165569628df9f6e560eba7abbe81084e937c8bb313253cb71b9501cefbb86f1e 

